Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
53560,2254014,HH527633,07/22/2002 11:18:00 AM,008XX N STATE ST,1120,DECEPTIVE PRACTICE,FORGERY,GROCERY FOOD STORE,True,False,1833,18.0,42.0,8.0,10,1176204.0,1906464.0,2002,02/28/2018 03:56:25 PM,41.898697342,-87.628253084,"(41.898697342, -87.628253084)"
53561,10711843,HZ469646,10/11/2016 08:00:00 AM,024XX N LAWNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2524,25.0,35.0,22.0,26,1151307.0,1915915.0,2016,02/10/2018 03:50:01 PM,41.925156835,-87.719450175,"(41.925156835, -87.719450175)"
53562,4692463,HM295301,04/15/2006 03:00:00 PM,032XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,913,9.0,12.0,59.0,05,1160875.0,1882808.0,2006,02/28/2018 03:56:25 PM,41.834114902,-87.685211505,"(41.834114902, -87.685211505)"
53563,2723605,HJ356003,05/10/2003 10:00:00 PM,020XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,False,133,1.0,2.0,33.0,14,1178829.0,1890655.0,2003,02/28/2018 03:56:25 PM,41.855256996,-87.619094926,"(41.855256996, -87.619094926)"
53564,5964475,HN759360,12/14/2007 06:01:39 PM,097XX S WENTWORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,511,5.0,21.0,49.0,05,1176662.0,1840384.0,2007,02/28/2018 03:56:25 PM,41.717357417,-87.628561186,"(41.717357417, -87.628561186)"
53565,11249086,JB176500,03/07/2018 05:25:00 AM,008XX N RIDGEWAY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1112,11.0,27.0,23.0,03,1151236.0,1905287.0,2018,05/04/2018 03:51:04 PM,41.895994003,-87.71999032,"(41.895994003, -87.71999032)"
53566,10495827,HZ236669,04/23/2016 12:28:00 AM,011XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1824,18.0,43.0,8.0,08B,1174938.0,1907711.0,2016,02/10/2018 03:50:01 PM,41.90214763,-87.632865587,"(41.90214763, -87.632865587)"
53567,7121365,HR526974,09/08/2009 11:30:00 PM,005XX S PLYMOUTH CT,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,132,1.0,2.0,32.0,03,1176155.0,1897846.0,2009,02/28/2018 03:56:25 PM,41.875050185,-87.628692976,"(41.875050185, -87.628692976)"
53568,12098188,JD288131,07/04/2020 03:00:00 AM,060XX N RIDGE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2433,24.0,40.0,77.0,26,1163480.0,1940257.0,2020,07/11/2020 03:49:11 PM,41.991704561,-87.67403274,"(41.991704561, -87.67403274)"
53569,4780401,HM293217,04/15/2006 07:46:34 PM,051XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,232,2.0,3.0,40.0,18,1178910.0,1871097.0,2006,02/28/2018 03:56:25 PM,41.80158649,-87.619394194,"(41.80158649, -87.619394194)"
53570,2079022,HH295593,04/09/2002 01:00:00 PM,065XX S WOOD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,726,7.0,,,08B,1165465.0,1861348.0,2002,02/28/2018 03:56:25 PM,41.775129883,-87.668978317,"(41.775129883, -87.668978317)"
53571,8796023,HV470025,09/10/2012 05:15:00 PM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,632,6.0,6.0,44.0,06,1183074.0,1847795.0,2012,02/10/2018 03:50:01 PM,41.737547633,-87.604847215,"(41.737547633, -87.604847215)"
53572,10460827,HZ199788,03/24/2016 04:30:00 PM,026XX N ELSTON AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,1.0,22.0,06,1160867.0,1917657.0,2016,02/10/2018 03:50:01 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
53573,2670040,HJ285717,04/07/2003 04:06:05 PM,095XX S JEFFERY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,431,4.0,7.0,51.0,06,1191178.0,1842136.0,2003,02/10/2018 03:50:01 PM,41.72182671,-87.575339397,"(41.72182671, -87.575339397)"
53574,8524287,HV201689,03/17/2012 11:00:00 AM,089XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,424,4.0,10.0,46.0,14,1197695.0,1846311.0,2012,02/10/2018 03:50:01 PM,41.733123316,-87.551330284,"(41.733123316, -87.551330284)"
53575,2338638,HH637868,09/09/2002 01:45:00 AM,074XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,True,False,2422,24.0,49.0,1.0,14,1165706.0,1949745.0,2002,02/10/2018 03:50:01 PM,42.017692499,-87.665572696,"(42.017692499, -87.665572696)"
53576,12061326,JD244879,05/25/2020 02:00:00 AM,062XX N HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2433,24.0,40.0,77.0,08B,1163638.0,1941416.0,2020,06/01/2020 03:47:45 PM,41.994881551,-87.673418719,"(41.994881551, -87.673418719)"
53577,2235738,HH486173,07/04/2002 04:00:00 AM,047XX W ARTHINGTON ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1131,11.0,24.0,25.0,08B,1144898.0,1895611.0,2002,02/28/2018 03:56:25 PM,41.869563883,-87.743512959,"(41.869563883, -87.743512959)"
53578,10092761,HY281310,05/27/2015 02:00:00 PM,028XX N AVERS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,2523,25.0,30.0,21.0,05,1150236.0,1918678.0,2015,02/10/2018 03:50:01 PM,41.932759719,-87.723313323,"(41.932759719, -87.723313323)"
53579,9587510,HX237717,04/26/2014 02:00:00 AM,067XX S KILDARE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,833,8.0,13.0,65.0,08A,1148866.0,1859591.0,2014,02/04/2016 06:33:39 AM,41.770644152,-87.729873935,"(41.770644152, -87.729873935)"
53580,6661249,HP732881,12/14/2008 12:40:45 AM,048XX W HADDON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,1531,15.0,37.0,25.0,08A,1143940.0,1907216.0,2008,02/28/2018 03:56:25 PM,41.901427395,-87.74673885,"(41.901427395, -87.74673885)"
53581,7570708,HS374706,06/23/2010 12:00:00 AM,036XX W 56TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,822,8.0,14.0,62.0,05,1153000.0,1867230.0,2010,02/10/2018 03:50:01 PM,41.791526141,-87.714518593,"(41.791526141, -87.714518593)"
53582,2744576,HJ348931,05/07/2003 10:53:05 PM,006XX S COLUMBUS DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,124,1.0,42.0,32.0,18,1178372.0,1897423.0,2003,02/10/2018 03:50:01 PM,41.873839217,-87.620566055,"(41.873839217, -87.620566055)"
53583,3566762,HK654100,09/28/2004 07:50:00 PM,037XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,2535,25.0,27.0,23.0,05,1151011.0,1907736.0,2004,02/28/2018 03:56:25 PM,41.902718713,-87.720752479,"(41.902718713, -87.720752479)"
53584,3633894,HK729154,11/03/2004 09:00:00 AM,053XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1623,16.0,45.0,11.0,14,1140212.0,1931407.0,2004,02/28/2018 03:56:25 PM,41.967879102,-87.759837969,"(41.967879102, -87.759837969)"
53585,3943439,HL315662,04/23/2005 12:00:00 PM,009XX W GARFIELD BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,934,9.0,20.0,61.0,06,1170982.0,1868365.0,2005,02/28/2018 03:56:25 PM,41.794266606,-87.648548866,"(41.794266606, -87.648548866)"
53586,5653311,HN461794,07/09/2007 03:00:00 PM,033XX N KNOX AVE,0560,ASSAULT,SIMPLE,OTHER,False,False,1731,17.0,30.0,16.0,08A,1144882.0,1921699.0,2007,02/10/2018 03:50:01 PM,41.941152471,-87.74291248,"(41.941152471, -87.74291248)"
53587,10721204,HZ479328,10/17/2016 07:33:00 PM,107XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,434,4.0,10.0,51.0,14,1194566.0,1834218.0,2016,02/10/2018 03:50:01 PM,41.700016409,-87.563189348,"(41.700016409, -87.563189348)"
53588,3221528,HK240272,03/15/2004 01:45:00 AM,051XX S DR MARTIN LUTHER KING JR DR,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,234,2.0,3.0,40.0,26,1179796.0,1871094.0,2004,02/10/2018 03:50:01 PM,41.801558017,-87.616145018,"(41.801558017, -87.616145018)"
53589,10785631,HZ553851,12/16/2016 12:00:00 PM,043XX S HONORE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,924,9.0,12.0,61.0,06,1164743.0,1875890.0,2016,02/10/2018 03:50:01 PM,41.815050196,-87.671214485,"(41.815050196, -87.671214485)"
53590,3504158,HK575604,08/21/2004 02:00:00 AM,015XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1424,14.0,1.0,24.0,14,1162781.0,1910386.0,2004,02/28/2018 03:56:25 PM,41.909751735,-87.677444707,"(41.909751735, -87.677444707)"
53591,10324680,HY514752,10/26/2015 12:55:00 AM,037XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BAR OR TAVERN,False,False,1923,19.0,44.0,6.0,11,1167786.0,1925033.0,2015,02/10/2018 03:50:01 PM,41.949837364,-87.658635101,"(41.949837364, -87.658635101)"
53592,10350504,HY541230,12/16/2015 09:00:00 PM,034XX W 115TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,2211,22.0,19.0,74.0,06,1155505.0,1827796.0,2015,02/10/2018 03:50:01 PM,41.683262721,-87.706386522,"(41.683262721, -87.706386522)"
53593,10176640,HY364432,08/01/2015 08:50:00 AM,042XX W THOMAS ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1111,11.0,37.0,23.0,06,1147937.0,1906997.0,2015,02/10/2018 03:50:01 PM,41.900750501,-87.732062948,"(41.900750501, -87.732062948)"
53594,4162951,HL495606,07/20/2005 01:51:18 AM,050XX W CHICAGO AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,1531,15.0,37.0,25.0,03,1142400.0,1904845.0,2005,02/28/2018 03:56:25 PM,41.894949853,-87.752454466,"(41.894949853, -87.752454466)"
53595,9172354,HW316756,06/13/2013 12:45:00 PM,052XX W QUINCY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1522,15.0,29.0,25.0,18,1141508.0,1898500.0,2013,02/10/2018 03:50:01 PM,41.877554917,-87.755887399,"(41.877554917, -87.755887399)"
53596,4481672,HL782958,12/11/2005 04:50:00 AM,015XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1424,14.0,1.0,24.0,14,1163064.0,1910369.0,2005,02/28/2018 03:56:25 PM,41.909699143,-87.676405564,"(41.909699143, -87.676405564)"
53597,11754193,JC344390,07/11/2019 02:53:00 PM,075XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,False,False,421,4.0,7.0,43.0,14,1195234.0,1855512.0,2019,07/19/2019 04:09:50 PM,41.7584326,-87.560042988,"(41.7584326, -87.560042988)"
53598,3747957,HL116068,01/10/2005 09:57:55 AM,079XX S DAMEN AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,611,6.0,18.0,71.0,26,1164404.0,1852184.0,2005,02/28/2018 03:56:25 PM,41.750005014,-87.673125651,"(41.750005014, -87.673125651)"
53599,10651505,HZ401867,08/21/2016 08:00:00 PM,027XX W POPE JOHN PAUL II DR,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,922,9.0,12.0,58.0,20,1158939.0,1876037.0,2016,02/10/2018 03:50:01 PM,41.815574328,-87.692500498,"(41.815574328, -87.692500498)"
53600,2098216,HH326939,04/23/2002 12:01:00 AM,063XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8.0,15.0,66.0,14,1156479.0,1862351.0,2002,02/28/2018 03:56:25 PM,41.778068035,-87.701893049,"(41.778068035, -87.701893049)"
53601,2391561,HH701393,10/08/2002 07:11:19 PM,001XX S DEARBORN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,03,1175960.0,1899592.0,2002,02/28/2018 03:56:25 PM,41.879845704,-87.629356347,"(41.879845704, -87.629356347)"
53602,8791734,HV465331,09/07/2012 12:45:00 PM,035XX N KEDZIE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,1733,17.0,33.0,21.0,04B,1154425.0,1923371.0,2012,02/10/2018 03:50:01 PM,41.945554837,-87.707793234,"(41.945554837, -87.707793234)"
53603,10939730,JA257127,05/09/2017 05:40:00 PM,072XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,323,3.0,6.0,69.0,14,1177974.0,1857093.0,2017,02/10/2018 03:50:01 PM,41.763179377,-87.623250949,"(41.763179377, -87.623250949)"
53604,12297630,JE147658,02/21/2021 08:20:00 AM,024XX S WESTERN AVE,0810,THEFT,OVER $500,GAS STATION,False,False,1034,10.0,25.0,31.0,06,1160749.0,1887930.0,2021,02/28/2021 03:48:02 PM,41.848172835,-87.68553208,"(41.848172835, -87.68553208)"
53605,4715792,HM321622,04/28/2006 07:00:00 AM,041XX W MONROE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1115,11.0,28.0,26.0,26,1148818.0,1899339.0,2006,02/28/2018 03:56:25 PM,41.879719132,-87.72902505,"(41.879719132, -87.72902505)"
53606,11213958,JB129479,01/25/2018 03:45:00 PM,023XX N CLIFTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PRIVATE, BUILDING",True,False,1811,18.0,32.0,7.0,18,1168246.0,1915751.0,2018,05/04/2018 03:51:04 PM,41.924357171,-87.657213298,"(41.924357171, -87.657213298)"
53607,11971428,JD139614,02/03/2020 12:30:00 PM,049XX W KAMERLING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2533,25.0,37.0,25.0,11,1143092.0,1908526.0,2020,02/10/2020 03:49:38 PM,41.905038051,-87.749820949,"(41.905038051, -87.749820949)"
53608,10494580,HZ235444,04/22/2016 01:45:00 AM,038XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,912,9.0,11.0,59.0,14,1164657.0,1879178.0,2016,02/10/2018 03:50:01 PM,41.824074652,-87.671437038,"(41.824074652, -87.671437038)"
53609,3315077,HK350656,05/08/2004 12:05:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GROCERY FOOD STORE,False,False,312,3.0,20.0,42.0,04B,1180028.0,1862384.0,2004,02/28/2018 03:56:25 PM,41.777651649,-87.615560874,"(41.777651649, -87.615560874)"
53610,12514227,JE412326,10/17/2021 01:15:00 AM,060XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,811,8.0,23.0,56.0,08B,1138435.0,1868347.0,2021,10/24/2021 04:46:46 PM,41.794866658,-87.767899616,"(41.794866658, -87.767899616)"
53611,12177588,JD380988,09/27/2020 07:00:00 AM,067XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,724,7.0,16.0,68.0,08B,1169812.0,1860122.0,2020,10/04/2020 03:49:41 PM,41.771672331,-87.653078335,"(41.771672331, -87.653078335)"
53612,4409981,HL705940,10/31/2005 01:00:00 AM,008XX E 81ST ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,631,6.0,8.0,44.0,08B,1183076.0,1851470.0,2005,02/28/2018 03:56:25 PM,41.747632189,-87.604725888,"(41.747632189, -87.604725888)"
53613,4481737,HL781173,12/10/2005 01:30:00 AM,019XX S AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,1014,10.0,24.0,29.0,08B,1151048.0,1890121.0,2005,02/28/2018 03:56:25 PM,41.8543805,-87.721078143,"(41.8543805, -87.721078143)"
53614,2167620,HH419464,06/04/2002 08:20:00 PM,010XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1824,18.0,42.0,8.0,08B,,,2002,08/17/2015 03:03:40 PM,,,
53615,2372493,HH676336,09/26/2002 11:59:00 PM,019XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1424,14.0,1.0,24.0,07,1162964.0,1910659.0,2002,02/10/2018 03:50:01 PM,41.910497025,-87.676764766,"(41.910497025, -87.676764766)"
53616,9932276,HY121605,01/16/2015 05:00:00 PM,059XX N PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2012,20.0,40.0,77.0,07,1164151.0,1939399.0,2015,02/10/2018 03:50:01 PM,41.989335982,-87.671589,"(41.989335982, -87.671589)"
53617,10871816,JA179649,03/03/2017 12:00:00 PM,022XX W BELDEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1432,14.0,32.0,22.0,06,1160980.0,1915354.0,2017,02/10/2018 03:50:01 PM,41.923421884,-87.683922628,"(41.923421884, -87.683922628)"
53618,12271132,JE114653,01/16/2021 03:00:00 PM,011XX W PRATT BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,2432,24.0,49.0,1.0,08B,1167333.0,1945336.0,2021,01/23/2021 03:54:52 PM,42.005559162,-87.659713379,"(42.005559162, -87.659713379)"
53619,1413849,G130583,03/06/2001 09:02:00 PM,028XX W NELSON ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1411,14.0,,,04B,1156754.0,1920182.0,2001,08/17/2015 03:03:40 PM,41.936757043,-87.699319346,"(41.936757043, -87.699319346)"
53620,8100665,HT333307,06/06/2011 12:15:00 PM,006XX W 63RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,711,7.0,16.0,68.0,06,1172953.0,1863109.0,2011,02/10/2018 03:50:01 PM,41.779800253,-87.641476402,"(41.779800253, -87.641476402)"
53621,10366114,HZ102073,01/02/2016 07:40:00 PM,049XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,True,True,1713,17.0,33.0,14.0,08B,1154154.0,1932590.0,2016,02/10/2018 03:50:01 PM,41.970857794,-87.708542274,"(41.970857794, -87.708542274)"
53622,2336261,HH634723,09/08/2002 03:30:00 PM,008XX N PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1511,15.0,29.0,25.0,26,1138537.0,1905058.0,2002,02/28/2018 03:56:25 PM,41.895605243,-87.766637271,"(41.895605243, -87.766637271)"
53623,12031488,JD210479,04/16/2020 06:15:00 PM,057XX S MORGAN ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,712,7.0,16.0,68.0,04A,1170627.0,1866669.0,2020,04/23/2020 03:46:29 PM,41.789620343,-87.649900074,"(41.789620343, -87.649900074)"
53624,11208614,JB122416,01/19/2018 06:50:00 PM,005XX W MELROSE ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,1925,19.0,44.0,6.0,08B,1172115.0,1921905.0,2018,05/04/2018 03:51:04 PM,41.941159408,-87.642814961,"(41.941159408, -87.642814961)"
53625,9614606,HX263917,05/16/2014 12:00:00 PM,082XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,631,6.0,6.0,44.0,11,1180678.0,1850468.0,2014,02/10/2018 03:50:01 PM,41.744937973,-87.613543515,"(41.744937973, -87.613543515)"
53626,4186050,HL519582,07/18/2005 08:00:00 PM,019XX N SHEFFIELD AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1813,18.0,43.0,7.0,06,1169329.0,1912920.0,2005,02/28/2018 03:56:25 PM,41.916565257,-87.653316413,"(41.916565257, -87.653316413)"
53627,9268150,HW413324,08/18/2013 06:00:00 PM,013XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1423,14.0,26.0,24.0,14,1158157.0,1908751.0,2013,02/10/2018 03:50:01 PM,41.905360932,-87.694476097,"(41.905360932, -87.694476097)"
53628,7423584,HS225566,03/25/2010 02:15:00 PM,013XX S WOOD ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,1224,12.0,2.0,28.0,06,1164582.0,1894013.0,2010,02/10/2018 03:50:01 PM,41.864784953,-87.671292647,"(41.864784953, -87.671292647)"
53629,10490230,HZ230942,04/18/2016 02:35:00 PM,106XX S LANGLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,512,5.0,9.0,50.0,14,1182799.0,1834509.0,2016,02/10/2018 03:50:01 PM,41.70109562,-87.606265809,"(41.70109562, -87.606265809)"
53630,9609656,HX259987,05/13/2013 12:01:00 AM,074XX S COLFAX AVE,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,False,False,334,3.0,7.0,43.0,06,1194648.0,1856156.0,2013,02/10/2018 03:50:01 PM,41.760214218,-87.562169427,"(41.760214218, -87.562169427)"
53631,8295501,HT529421,10/05/2011 10:05:00 PM,011XX S FRANCISCO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1135,11.0,28.0,29.0,18,1157199.0,1894905.0,2011,02/10/2018 03:50:01 PM,41.867385732,-87.698371495,"(41.867385732, -87.698371495)"
53632,1410651,G125339,03/04/2001 09:22:47 AM,070XX S PAXTON AV,0460,BATTERY,SIMPLE,RESIDENCE,False,False,331,3.0,,,08B,1192055.0,1858769.0,2001,08/17/2015 03:03:40 PM,41.76744789,-87.57158783,"(41.76744789, -87.57158783)"
53633,11639750,JC177353,03/07/2019 07:47:00 PM,013XX S KOMENSKY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1011,10.0,24.0,29.0,14,1149599.0,1893393.0,2019,04/03/2019 04:04:24 PM,41.863387495,-87.726311701,"(41.863387495, -87.726311701)"
53634,11271662,JB205869,03/30/2018 10:00:00 PM,004XX W 100TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2232,22.0,9.0,73.0,06,1175101.0,1838270.0,2018,05/04/2018 03:51:04 PM,41.711591227,-87.634341307,"(41.711591227, -87.634341307)"
53635,12042469,JD222902,05/03/2020 03:45:00 AM,022XX W DIVISION ST,0452,BATTERY,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,HOSPITAL BUILDING / GROUNDS,False,False,1212,12.0,2.0,24.0,04B,1161104.0,1907941.0,2020,05/10/2020 03:46:56 PM,41.903077492,-87.683673325,"(41.903077492, -87.683673325)"
53636,7903923,HT134301,01/24/2011 10:00:00 PM,049XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1532,15.0,28.0,25.0,07,1143416.0,1901889.0,2011,02/04/2016 06:33:39 AM,41.886819305,-87.748796883,"(41.886819305, -87.748796883)"
53637,4963684,HM576722,09/01/2006 06:00:00 PM,030XX W PALMER BLVD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1414,14.0,35.0,22.0,06,1155617.0,1914610.0,2006,02/28/2018 03:56:25 PM,41.921490049,-87.703648373,"(41.921490049, -87.703648373)"
53638,3004704,HJ684419,10/10/2003 07:10:00 AM,064XX S WESTERN AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,False,False,825,8.0,15.0,66.0,17,1161479.0,1861884.0,2003,02/28/2018 03:56:25 PM,41.776684311,-87.683575689,"(41.776684311, -87.683575689)"
53639,3768950,HL140605,01/23/2005 07:00:00 PM,064XX S LAMON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,813,8.0,13.0,64.0,14,1144822.0,1861537.0,2005,02/28/2018 03:56:25 PM,41.776061218,-87.744649086,"(41.776061218, -87.744649086)"
53640,3536872,HK619073,09/12/2004 05:05:00 PM,025XX N CENTRAL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2515,25.0,30.0,19.0,06,1138614.0,1916345.0,2004,02/10/2018 03:50:01 PM,41.926576687,-87.7660803,"(41.926576687, -87.7660803)"
53641,6953427,HR356947,06/03/2009 03:30:00 PM,115XX S YALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,522,5.0,34.0,53.0,05,1176678.0,1828368.0,2009,02/04/2016 06:33:39 AM,41.684383426,-87.628862572,"(41.684383426, -87.628862572)"
53642,3162719,HK161242,02/02/2004 09:08:00 PM,116XX S EGGLESTON AVE,0810,THEFT,OVER $500,ALLEY,False,False,522,5.0,34.0,53.0,06,1175384.0,1827767.0,2004,02/10/2018 03:50:01 PM,41.682763128,-87.633617379,"(41.682763128, -87.633617379)"
53643,8340486,HT567960,10/31/2011 11:45:00 AM,028XX W MELROSE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,False,False,1733,17.0,33.0,21.0,26,1156968.0,1921452.0,2011,02/04/2016 06:33:39 AM,41.940237665,-87.698498302,"(41.940237665, -87.698498302)"
53644,5691773,HN497914,07/27/2007 06:30:00 AM,014XX E 65TH ST,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,STREET,False,False,314,3.0,20.0,42.0,02,1186861.0,1862179.0,2007,02/28/2018 03:56:25 PM,41.776929876,-87.590517827,"(41.776929876, -87.590517827)"
53645,8397488,HT630183,10/05/2011 12:00:00 PM,026XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,1412,14.0,35.0,22.0,11,1154248.0,1917627.0,2011,02/10/2018 03:50:01 PM,41.929796414,-87.708597684,"(41.929796414, -87.708597684)"
53646,6268984,HP354127,05/24/2008 06:00:00 AM,017XX N LARAMIE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,2532,25.0,37.0,25.0,07,1141461.0,1911024.0,2008,02/28/2018 03:56:25 PM,41.911923133,-87.75575041,"(41.911923133, -87.75575041)"
53647,8022538,HT254144,04/17/2011 03:02:00 PM,040XX W WILCOX ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,1115,11.0,28.0,26.0,26,1149468.0,1899030.0,2011,02/10/2018 03:50:01 PM,41.878858618,-87.726646342,"(41.878858618, -87.726646342)"
